Format Version,1.23,Take Name,astro_optitrack_cuk_001,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-08-21 06.43.07.396 PM,Capture Start Frame,746709,Total Frames in Take,2851,Total Exported Frames,2851,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1269,Unlabeled 1269,Unlabeled 1269,Unlabeled 1270,Unlabeled 1270,Unlabeled 1270
,ID,"462DFAED4DF9D7011F1","462DFAED4DF9D7011F1","462DFAED4DF9D7011F1","525DFAED4DF9D7011F1","525DFAED4DF9D7011F1","525DFAED4DF9D7011F1"
,,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z
2471,20.592000,-153.829041,195.937622,1715.645508,,,
2472,20.600000,-154.563843,195.795074,1713.732666,,,
2473,20.608000,-155.281876,195.841858,1711.817993,,,
2474,20.617000,-155.941696,195.748993,1710.014404,,,
2475,20.625000,-156.616318,195.557175,1708.358398,,,
2476,20.633000,-157.172577,195.520523,1706.828857,,,
2477,20.642000,-157.668060,195.425049,1705.434326,,,
2478,20.650000,-158.119949,195.317307,1704.202271,,,
2479,20.658000,-158.472443,195.283508,1703.150146,,,
2480,20.667000,-158.773102,195.298721,1702.232910,,,
2481,20.675000,-159.032364,195.305557,1701.519409,,,
2482,20.683000,-159.300812,195.291779,1700.957764,,,
2483,20.692000,-159.592285,195.301849,1700.429199,,,
2484,20.700000,-159.797180,195.281769,1699.941284,,,
2485,20.708000,-159.971252,195.226776,1699.518433,,,
2486,20.717000,-160.118530,195.209595,1699.115356,,,
2487,20.725000,-160.229034,195.216385,1698.791382,,,
2488,20.733000,-160.317337,195.209045,1698.506226,,,
2489,20.742000,-160.401718,195.190552,1698.231812,,,
2490,20.750000,-160.490997,195.159836,1697.942261,,,
2491,20.758000,-160.590805,195.126953,1697.708130,,,
2492,20.767000,-160.701233,195.135483,1697.579956,,,
2493,20.775000,-160.735046,195.119064,1697.533569,,,
2494,20.783000,-160.678268,195.112106,1697.549683,,,
2495,20.792000,-160.672989,195.106415,1697.600098,,,
2496,20.800000,-160.647598,195.108002,1697.661011,,,
2497,20.808000,-160.588104,195.119247,1697.682495,,,
2498,20.817000,-160.563248,195.146866,1697.674316,,,
2499,20.825000,-160.584061,195.120773,1697.692017,,,
2500,20.833000,-160.596878,195.115387,1697.681274,,,
2501,20.842000,-160.631104,195.121826,1697.637817,,,
2502,20.850000,-160.649338,195.124664,1697.625366,,,
2503,20.858000,-160.647552,195.134995,1697.632812,,,
2504,20.867000,-160.643661,195.122665,1697.643555,,,
2505,20.875000,-160.607971,195.130234,1697.657593,,,
2506,20.883000,-160.609879,195.127563,1697.665527,,,
2507,20.892000,-160.599091,195.116653,1697.677124,,,
2508,20.900000,-160.607529,195.110291,1697.674072,,,
2509,20.908000,-160.612518,195.130493,1697.675537,,,
2510,20.917000,-160.616806,195.129456,1697.673462,,,
2511,20.925000,-160.630814,195.122223,1697.636475,,,
2512,20.933000,-160.628799,195.121964,1697.635010,,,
2513,20.942000,-160.624847,195.133469,1697.649780,,,
2514,20.950000,-160.618011,195.126450,1697.671753,,,
2515,20.958000,-160.608902,195.116440,1697.657104,,,
2516,20.967000,-160.601456,195.103363,1697.659180,,,
2517,20.975000,-160.618256,195.108490,1697.662964,,,
2518,20.983000,-160.632996,195.111465,1697.673462,,,
2519,20.992000,-160.620544,195.117081,1697.656128,,,
2520,21.000000,-160.653839,195.113541,1697.641602,,,
2521,21.008000,-160.644791,195.096710,1697.645996,,,
2522,21.017000,-160.633392,195.125397,1697.654419,,,
2523,21.025000,-160.645065,195.111389,1697.689697,,,
2524,21.033000,-160.622513,195.103226,1697.683960,,,
2525,21.042000,-160.610031,195.106171,1697.661987,,,
2526,21.050000,-160.621750,195.113022,1697.678345,,,
2527,21.058000,-160.636185,195.098282,1697.675293,,,
2528,21.067000,-160.627258,195.112762,1697.659424,,,
2529,21.075000,-160.633545,195.112137,1697.675659,,,
2530,21.083000,-160.632568,195.128296,1697.680054,,,
2531,21.092000,-160.629425,195.121872,1697.674194,,,
2532,21.100000,-160.634949,195.121170,1697.673218,,,
2533,21.108000,-160.635910,195.120300,1697.674194,,,
2534,21.117000,-160.641418,195.119904,1697.685669,,,
2535,21.125000,-160.656540,195.114700,1697.675781,,,
2536,21.133000,-160.637268,195.116470,1697.677124,,,
2537,21.142000,-160.654861,195.136734,1697.672729,,,
2538,21.150000,-160.652130,195.122269,1697.673706,,,
2539,21.158000,-160.631912,195.122360,1697.681396,,,
2540,21.167000,-160.628220,195.128235,1697.662720,,,
2541,21.175000,-160.625031,195.142075,1697.655640,,,
2542,21.183000,-160.619751,195.115997,1697.663330,,,
2543,21.192000,-160.626816,195.097382,1697.654907,,,
2544,21.200000,-160.624649,195.116287,1697.656128,,,
2545,21.208000,-160.632385,195.117111,1697.658569,,,
2546,21.217000,-160.634506,195.127396,1697.661865,,,
2547,21.225000,-160.622513,195.129105,1697.648193,,,
2548,21.233000,-160.624390,195.110977,1697.640137,,,
2549,21.242000,-160.614471,195.115875,1697.656616,,,
2550,21.250000,-160.634308,195.113403,1697.642822,,,
2551,21.258000,-160.631180,195.116440,1697.656738,,,
2552,21.267000,-160.620560,195.119598,1697.641479,,,
2553,21.275000,-160.638687,195.121750,1697.646606,,,
2554,21.283000,-160.625061,195.115829,1697.657471,,,
2555,21.292000,-160.637711,195.135681,1697.662842,,,
2556,21.300000,-160.628891,195.133987,1697.650757,,,
2557,21.308000,-160.644623,195.116135,1697.646362,,,
2558,21.317000,-160.626404,195.103989,1697.649536,,,
2559,21.325000,-160.628021,195.114563,1697.643799,,,
2560,21.333000,-160.633896,195.115723,1697.649658,,,
2561,21.342000,-160.623535,195.119736,1697.654663,,,
2562,21.350000,-160.635162,195.134201,1697.644897,,,
2563,21.358000,-160.625092,195.115250,1697.652222,,,
2564,21.367000,-160.616165,195.102554,1697.656128,,,
2565,21.375000,-160.626358,195.110840,1697.651611,,,
2566,21.383000,-160.625519,195.105011,1697.638916,,,
2567,21.392000,-160.626297,195.112183,1697.643311,,,
2568,21.400000,-160.629669,195.124832,1697.661255,,,
2569,21.408000,-160.632141,195.128876,1697.653687,,,
2570,21.417000,-160.625076,195.136719,1697.647095,,,
2571,21.425000,-160.634399,195.126434,1697.644653,,,
2572,21.433000,-160.632675,195.104294,1697.648071,,,
2573,21.442000,-160.629303,195.101349,1697.652710,,,
2574,21.450000,-160.625076,195.124390,1697.647095,,,
2575,21.458000,-160.616074,195.129745,1697.639038,,,
2576,21.467000,-160.607712,195.146439,1697.640747,,,
2577,21.475000,-160.621078,195.134842,1697.655762,,,
2578,21.483000,-160.625015,195.129471,1697.649292,,,
2579,21.492000,-160.617325,195.105804,1697.662842,,,
2580,21.500000,-160.616119,195.117004,1697.656250,,,
2581,21.508000,-160.618927,195.090622,1697.653564,,,
2582,21.517000,-160.621185,195.099945,1697.656738,,,
2583,21.525000,-160.619583,195.119843,1697.664062,,,
2584,21.533000,-160.623093,195.131287,1697.650269,,,
2585,21.542000,-160.634598,195.111771,1697.664185,,,
2586,21.550000,-160.625809,195.098572,1697.655396,,,
2587,21.558000,-160.620941,195.101654,1697.656250,,,
2588,21.567000,-160.627472,195.113693,1697.672607,,,
2589,21.575000,-160.632034,195.120468,1697.659546,,,
2590,21.583000,-160.621033,195.131744,1697.661255,,,
2591,21.592000,-160.637207,195.109055,1697.676880,,,
2592,21.600000,-160.622559,195.124756,1697.649902,,,
2593,21.608000,-160.637848,195.116180,1697.670410,,,
2594,21.617000,-160.635284,195.124115,1697.669922,,,
2595,21.625000,-160.623535,195.119263,1697.675537,,,
2596,21.633000,-160.620560,195.113968,1697.666382,,,
2597,21.642000,-160.606735,195.121643,1697.658691,,,
2598,21.650000,-160.620224,195.112823,1697.677368,,,
2599,21.658000,-160.614807,195.128784,1697.669556,,,
2600,21.667000,-160.605515,195.119354,1697.689697,,,
2601,21.675000,-160.619308,195.123978,1697.675293,,,
2602,21.683000,-160.617310,195.120178,1697.670288,,,
2603,21.692000,-160.626129,195.127182,1697.680176,,,
2604,21.700000,-160.622360,195.140671,1697.665649,,,
2605,21.708000,-160.611191,195.137466,1697.659912,,,
2606,21.717000,-160.614960,195.136826,1697.647217,,,
2607,21.725000,-160.631531,195.136047,1697.681885,,,
2608,21.733000,-160.611145,195.153107,1697.680908,,,
2609,21.742000,-160.619095,195.150024,1697.663330,,,
2610,21.750000,-160.620071,195.118668,1697.662842,,,
2611,21.758000,-160.611069,195.121368,1697.672241,,,
2612,21.767000,-160.609085,195.137634,1697.696167,,,
2613,21.775000,-160.613708,195.153671,1697.688843,,,
2614,21.783000,-160.605484,195.163483,1697.683472,,,
2615,21.792000,-160.614807,195.134186,1697.679932,,,
2616,21.800000,-160.598251,195.115372,1697.659302,,,
2617,21.808000,-160.613693,195.133286,1697.685913,,,
2618,21.817000,-160.609573,195.139038,1697.685913,,,
2619,21.825000,-160.622940,195.130005,1697.685669,,,
2620,21.833000,-160.629623,195.139389,1697.675659,,,
2621,21.842000,-160.618973,195.130905,1697.674194,,,
2622,21.850000,-160.635422,195.137741,1697.672363,,,
2623,21.858000,-160.610245,195.142288,1697.675781,,,
2624,21.867000,-160.618515,195.124329,1697.669189,,,
2625,21.875000,-160.621262,195.118576,1697.654785,,,
2626,21.883000,-160.603531,195.131546,1697.666748,,,
2627,21.892000,-160.624512,195.126526,1697.682617,,,
2628,21.900000,-160.603073,195.123566,1697.673706,,,
2629,21.908000,-160.602737,195.129013,1697.666992,,,
2630,21.917000,-160.602829,195.149521,1697.661621,,,
2631,21.925000,-160.618683,195.129593,1697.674072,,,
2632,21.933000,-160.616852,195.139175,1697.666504,,,
2633,21.942000,-160.604080,195.138443,1697.678955,,,
2634,21.950000,-160.614334,195.123123,1697.677368,,,
2635,21.958000,-160.599716,195.135712,1697.652710,,,
2636,21.967000,-160.596405,195.139099,1697.661621,,,
2637,21.975000,-160.615570,195.131439,1697.678223,,,
2638,21.983000,-160.622009,195.134384,1697.679199,,,
2639,21.992000,-160.617844,195.130661,1697.659058,,,
2640,22.000000,-160.606354,195.117065,1697.653076,,,
2641,22.008000,-160.610535,195.123505,1697.651855,,,
2642,22.017000,-160.621109,195.135025,1697.662842,,,
2643,22.025000,-160.625153,195.138580,1697.687744,,,
2644,22.033000,-160.625412,195.134552,1697.687012,,,
2645,22.042000,-160.618179,195.122818,1697.666382,,,
2646,22.050000,-160.603134,195.126144,1697.658691,,,
2647,22.058000,-160.608292,195.117859,1697.670532,,,
2648,22.067000,-160.605804,195.126450,1697.683350,,,
2649,22.075000,-160.617508,195.130432,1697.683960,,,
2650,22.083000,-160.608612,195.133087,1697.659424,,,
2651,22.092000,-160.610580,195.139893,1697.669922,,,
2652,22.100000,-160.626419,195.124832,1697.700195,,,
2653,22.108000,-160.616516,195.119919,1697.684814,,,
2654,22.117000,-160.614304,195.131454,1697.686401,,,
2655,22.125000,-160.625412,195.142059,1697.663086,,,
2656,22.133000,-160.605469,195.135529,1697.673828,,,
2657,22.142000,-160.610931,195.130753,1697.686279,,,
2658,22.150000,-160.618393,195.130280,1697.683716,,,
2659,22.158000,-160.618515,195.133514,1697.671631,,,
2660,22.167000,-160.617722,195.126480,1697.664429,,,
2661,22.175000,-160.626862,195.121460,1697.683350,,,
2662,22.183000,-160.617966,195.131775,1697.680054,,,
2663,22.192000,-160.621750,195.141068,1697.672729,,,
2664,22.200000,-160.612289,195.153549,1697.669800,,,
2665,22.208000,-160.617493,195.139053,1697.671143,,,
2666,22.217000,-160.618713,195.148773,1697.678101,,,
2667,22.225000,-160.610519,195.143753,1697.684204,,,
2668,22.233000,-160.629562,195.131622,1697.673096,,,
2669,22.242000,-160.621124,195.129669,1697.663696,,,
2670,22.250000,-160.608200,195.134048,1697.655518,,,
2671,22.258000,-160.605286,195.115540,1697.679810,,,
2672,22.267000,-160.616104,195.127167,1697.673950,,,
2673,22.275000,-160.620026,195.142899,1697.673462,,,
2674,22.283000,-160.624054,195.125183,1697.679199,,,
2675,22.292000,-160.632065,195.131378,1697.684082,,,
2676,22.300000,-160.638550,195.140305,1697.679321,,,
2677,22.308000,-160.618652,195.129837,1697.669189,,,
2678,22.317000,-160.627945,195.118774,1697.689941,,,
2679,22.325000,-160.630859,195.115234,1697.687378,,,
2680,22.333000,-160.620575,195.120453,1697.674927,,,
2681,22.342000,-160.628677,195.131485,1697.686401,,,
2682,22.350000,-160.634506,195.146622,1697.673706,,,
2683,22.358000,-160.626343,195.142349,1697.684937,,,
2684,22.367000,-160.628967,195.112335,1697.678711,,,
2685,22.375000,-160.613190,195.115753,1697.667969,,,
2686,22.383000,-160.599365,195.140015,1697.659058,,,
2687,22.392000,-160.627686,195.129578,1697.673706,,,
2688,22.400000,-160.618042,195.133911,1697.673828,,,
2689,22.408000,-160.616852,195.118790,1697.675049,,,
2690,22.417000,-160.618408,195.125702,1697.672852,,,
2691,22.425000,-160.633881,195.140579,1697.667480,,,
2692,22.433000,-160.636215,195.138519,1697.667358,,,
2693,22.442000,-160.623703,195.147354,1697.669556,,,
2694,22.450000,-160.617508,195.125565,1697.654053,,,
2695,22.458000,-160.613129,195.130188,1697.664429,,,
2696,22.467000,-160.610336,195.130386,1697.654053,,,
2697,22.475000,-160.621429,195.112274,1697.675415,,,
2698,22.483000,-160.614746,195.120392,1697.668701,,,
2699,22.492000,-160.600418,195.104370,1697.672974,,,
2700,22.500000,-160.614166,195.136292,1697.657104,,,
2701,22.508000,-160.611954,195.130112,1697.665771,,,
2702,22.517000,-160.614456,195.138641,1697.653198,,,
2703,22.525000,-160.626694,195.111755,1697.660767,,,
2704,22.533000,-160.620026,195.100143,1697.658569,,,
2705,22.542000,-160.609833,195.106781,1697.656494,,,
2706,22.550000,-160.613174,195.116440,1697.658691,,,
2707,22.558000,-160.619690,195.128647,1697.677856,,,
2708,22.567000,-160.614685,195.141068,1697.681641,,,
2709,22.575000,-160.604736,195.126892,1697.655518,,,
2710,22.583000,-160.616119,195.103958,1697.652954,,,
2711,22.592000,-160.611099,195.109741,1697.649780,,,
2712,22.600000,-160.621490,195.124283,1697.657104,,,
2713,22.608000,-160.631607,195.107285,1697.671387,,,
2714,22.617000,-160.602753,195.126144,1697.651123,,,
2715,22.625000,-160.618912,195.129608,1697.662476,,,
2716,22.633000,-160.610428,195.117310,1697.663086,,,
2717,22.642000,-160.621674,195.129898,1697.657715,,,
2718,22.650000,-160.617142,195.123322,1697.670654,,,
2719,22.658000,-160.613770,195.102295,1697.641479,,,
2720,22.667000,-160.633102,195.115799,1697.652344,,,
2721,22.675000,-160.630203,195.133957,1697.660156,,,
2722,22.683000,-160.623093,195.125168,1697.664917,,,
2723,22.692000,-160.620819,195.119781,1697.667114,,,
2724,22.700000,-160.616333,195.127167,1697.648193,,,
2725,22.708000,-160.638763,195.119232,1697.659058,,,
2726,22.717000,-160.628159,195.111359,1697.666992,,,
2727,22.725000,-160.612854,195.121384,1697.668213,,,
2728,22.733000,-160.623230,195.123291,1697.661377,,,
2729,22.742000,-160.626251,195.121292,1697.665039,,,
2730,22.750000,-160.618835,195.136261,1697.667847,,,
2731,22.758000,-160.632294,195.127319,1697.676758,,,
2732,22.767000,-160.619339,195.133530,1697.652100,,,
2733,22.775000,-160.632675,195.127411,1697.659302,,,
2734,22.783000,-160.633240,195.112686,1697.672119,,,
2735,22.792000,-160.626160,195.128799,1697.672119,,,
2736,22.800000,-160.616516,195.121216,1697.665039,,,
2737,22.808000,-160.633545,195.127914,1697.666748,,,
2738,22.817000,-160.636169,195.125473,1697.658691,,,
2739,22.825000,-160.620544,195.124161,1697.656982,,,
2740,22.833000,-160.625610,195.125290,1697.653687,,,
2741,22.842000,-160.649597,195.118530,1697.679199,,,
2742,22.850000,-160.634155,195.134369,1697.679688,,,
2743,22.858000,-160.643723,195.119934,1697.677002,,,
2744,22.867000,-160.626633,195.116302,1697.674805,,,
2745,22.875000,-160.647781,195.126724,1697.674805,,,
2746,22.883000,-160.627609,195.117218,1697.671997,,,
2747,22.892000,-160.634613,195.124573,1697.685791,,,
2748,22.900000,-160.633423,195.129562,1697.665649,,,
2749,22.908000,-160.628555,195.111053,1697.657959,,,
2750,22.917000,-160.627686,195.128113,1697.653931,,,
2751,22.925000,-160.616333,195.116638,1697.674683,,,
2752,22.933000,-160.626373,195.136581,1697.656982,,,
2753,22.942000,-160.623779,195.118896,1697.677612,,,
2754,22.950000,-160.621841,195.099884,1697.675049,,,
2755,22.958000,-160.627960,195.097916,1697.655640,,,
2756,22.967000,-160.637207,195.106644,1697.663940,,,
2757,22.975000,-160.639191,195.109818,1697.664551,,,
2758,22.983000,-160.622971,195.100296,1697.653320,,,
2759,22.992000,-160.611282,195.113571,1697.647827,,,
2760,23.000000,-160.627975,195.122253,1697.678223,,,
2761,23.008000,-160.623016,195.134354,1697.683350,,,
2762,23.017000,-160.631927,195.116409,1697.672485,,,
2763,23.025000,-160.627747,195.105270,1697.658081,,,
2764,23.033000,-160.629257,195.102036,1697.655029,,,
2765,23.042000,-160.609375,195.100510,1697.643188,,,
2766,23.050000,-160.610168,195.111526,1697.666016,,,
2767,23.058000,-160.614212,195.119019,1697.666748,,,
2768,23.067000,-160.619461,195.120514,1697.670654,,,
2769,23.075000,-160.617874,195.094070,1697.664795,,,
2770,23.083000,-160.609238,195.073471,1697.655396,,,
2771,23.092000,-160.621918,195.095734,1697.660278,,,
2772,23.100000,-160.614883,195.115997,1697.661011,,,
2773,23.108000,-160.613953,195.103592,1697.655884,,,
2774,23.117000,-160.618729,195.093262,1697.660400,,,
2775,23.125000,-160.617142,195.104752,1697.647949,,,
2776,23.133000,-160.628525,195.101669,1697.672607,,,
2777,23.142000,-160.638489,195.100052,1697.673584,,,
2778,23.150000,-160.627304,195.114105,1697.653442,,,
2779,23.158000,-160.614120,195.095749,1697.657959,,,
2780,23.167000,-160.607635,195.100739,1697.643433,,,
2781,23.175000,-160.629898,195.130646,1697.663696,,,
2782,23.183000,-160.628983,195.129074,1697.655762,,,
2783,23.192000,-160.614471,195.113342,1697.654541,,,
2784,23.200000,-160.613617,195.090424,1697.642700,,,
2785,23.208000,-160.617905,195.102249,1697.650635,,,
2786,23.217000,-160.614944,195.110245,1697.667114,,,
2787,23.225000,-160.615707,195.101913,1697.675903,,,
2788,23.233000,-160.616333,195.127930,1697.662231,,,
2789,23.242000,-160.614334,195.118958,1697.660889,,,
2790,23.250000,-160.603516,195.109619,1697.660767,,,
2791,23.258000,-160.619843,195.102768,1697.664795,,,
2792,23.267000,-160.632889,195.083954,1697.678345,,,
2793,23.275000,-160.612061,195.107285,1697.657104,,,
2794,23.283000,-160.605255,195.110626,1697.666748,,,
2795,23.292000,-160.614990,195.129837,1697.654663,,,
2796,23.300000,-160.626022,195.115723,1697.651611,,,
2797,23.308000,-160.617203,195.122665,1697.670532,,,
2798,23.317000,-160.610153,195.113083,1697.668335,,,
2799,23.325000,-160.624756,195.097015,1697.660034,,,
2800,23.333000,-160.610855,195.109512,1697.651123,,,
2801,23.342000,-160.624924,195.101471,1697.651001,,,
2802,23.350000,-160.625046,195.109756,1697.658447,,,
2803,23.358000,-160.611191,195.111160,1697.655884,,,
2804,23.367000,-160.609543,195.111435,1697.651489,,,
2805,23.375000,-160.613312,195.101730,1697.650757,,,
2806,23.383000,-160.625687,195.070511,1697.649902,,,
2807,23.392000,-160.626556,195.099014,1697.667358,,,
2808,23.400000,-160.622604,195.107468,1697.669312,,,
2809,23.408000,-160.623444,195.097046,1697.663208,,,
2810,23.417000,-160.608734,195.090454,1697.648682,,,
2811,23.425000,-160.611145,195.116287,1697.647583,,,
2812,23.433000,-160.627182,195.109222,1697.661011,,,
2813,23.442000,-160.621140,195.089630,1697.674438,,,
2814,23.450000,-160.617676,195.088745,1697.659180,,,
2815,23.458000,-160.621048,195.106552,1697.640015,,,
2816,23.467000,-160.613632,195.113052,1697.651489,,,
2817,23.475000,-160.616791,195.132416,1697.657837,,,
2818,23.483000,-160.634247,195.123932,1697.658936,,,
2819,23.492000,-160.609940,195.095840,1697.659546,,,
2820,23.500000,-160.621628,195.088959,1697.665039,,,
2821,23.508000,-160.643570,195.087555,1697.651733,,,
2822,23.517000,-160.635239,195.087311,1697.651123,,,
2823,23.525000,-160.627670,195.104218,1697.656372,,,
2824,23.533000,-160.607727,195.097092,1697.656494,,,
2825,23.542000,-160.614334,195.067062,1697.655396,,,
2826,23.550000,-160.620834,195.067886,1697.643921,,,
2827,23.558000,-160.627411,195.071747,1697.657104,,,
2828,23.567000,-160.639404,195.083313,1697.652344,,,
2829,23.575000,-160.626953,195.068604,1697.656860,,,
2830,23.583000,-160.620956,195.088150,1697.649048,,,
2831,23.592000,-160.608490,195.092377,1697.652222,,,
2832,23.600000,-160.620667,195.099136,1697.671997,,,
2833,23.608000,-160.620056,195.097488,1697.675049,,,
2834,23.617000,-160.624374,195.086487,1697.652954,,,
2835,23.625000,-160.629730,195.094971,1697.643921,,,
2836,23.633000,-160.627380,195.105331,1697.662964,,,
2837,23.642000,-160.632355,195.095245,1697.668579,,,
2838,23.650000,-160.627487,195.103806,1697.662598,,,
2839,23.658000,-160.622360,195.102051,1697.634766,,,
2840,23.667000,-160.628372,195.093094,1697.643433,,,
2841,23.675000,-160.616089,195.112976,1697.665771,,,
2842,23.683000,-160.615158,195.096420,1697.661987,,,
2843,23.692000,-160.615829,195.083160,1697.656616,,,
2844,23.700000,-160.620316,195.084091,1697.652954,,,
2845,23.708000,-160.604813,195.082916,1697.647827,,,
2846,23.717000,-160.613724,195.110886,1697.670044,,,
2847,23.725000,-160.623672,195.135361,1697.682373,,,
2848,23.733000,-160.627686,195.098984,1697.674561,,,
2849,23.742000,-160.617569,195.091537,1697.634644,,,
2850,23.750000,-160.635437,195.085190,1697.647827,,,
